symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192.45,187.6,2.59,8953172,17148.01,17-11-2021 13:35
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.3,134.3,1.49,10006734,13689.21,17-11-2021 13:35
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1035.75,1020.9,1.45,2213186,22828.57,17-11-2021 13:35
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,501.95,495.1,1.38,15683876,78524.46,17-11-2021 13:35
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7652.25,7555.7,1.28,468256,35768.2,17-11-2021 13:35
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,243.5,235.45,3.42,29819036,71783.37,17-11-2021 13:40
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8321.15,8050.35,3.36,1754339,143615.1,17-11-2021 13:40
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1191,1153,3.3,1997758,23621.29,17-11-2021 13:40
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.55,519.05,2.6,39497307,209904.49,17-11-2021 13:40
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3238.55,3165.05,3233.25,3151.7,2.59,1227247,39462.25,17-11-2021 13:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192.4,187.6,2.56,8999931,17237.57,17-11-2021 13:40
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1035.7,1020.9,1.45,2227949,22981.29,17-11-2021 13:40
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.1,134.3,1.34,10064908,13768.79,17-11-2021 13:40
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,501.5,495.1,1.29,15803049,79121.13,17-11-2021 13:40
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7649,7555.7,1.23,470381,35930.71,17-11-2021 13:40
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1192,1153,3.38,2017194,23852.71,17-11-2021 13:45
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8317.35,8050.35,3.32,1780266,145773.16,17-11-2021 13:45
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,243.05,235.45,3.23,31502958,75874.87,17-11-2021 13:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.35,519.05,2.76,39734635,211169.72,17-11-2021 13:45
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3238.55,3165.05,3234.5,3151.7,2.63,1238982,39841.7,17-11-2021 13:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192.15,187.6,2.43,9124686,17477.42,17-11-2021 13:45
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.35,134.3,1.53,10254125,14026.62,17-11-2021 13:45
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036,1020.9,1.48,2246361,23171.89,17-11-2021 13:45
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,501.6,495.1,1.31,15944296,79829.9,17-11-2021 13:45
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7648,7555.7,1.22,473534,36171.65,17-11-2021 13:45
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1194.3,1153,3.58,2075888,24553.19,17-11-2021 13:57
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8323.25,8050.35,3.39,1820506,149122.2,17-11-2021 13:57
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,242.5,235.45,2.99,33460002,80618.53,17-11-2021 13:57
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.4,519.05,2.76,40063051,212923.1,17-11-2021 13:57
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3237,3151.7,2.71,1267386,40761.16,17-11-2021 13:57
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192,187.6,2.35,9518459,18233.56,17-11-2021 13:57
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1039.4,1020.9,1.81,2396583,24733.22,17-11-2021 13:57
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.65,134.3,1.75,10651343,14568.91,17-11-2021 13:57
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,501.9,495.1,1.37,16233924,81283.26,17-11-2021 13:57
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7654.9,7555.7,1.31,479010,36590.62,17-11-2021 13:57
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8323.95,8050.35,3.4,1827257,149683.96,17-11-2021 14:00
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1188.75,1153,3.1,2161384,25570.9,17-11-2021 14:00
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,242.35,235.45,2.93,33644730,81066.98,17-11-2021 14:00
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.25,519.05,2.74,40157292,213423.96,17-11-2021 14:00
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3235.6,3151.7,2.66,1270964,40876.87,17-11-2021 14:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192.2,187.6,2.45,9547796,18289.76,17-11-2021 14:00
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1039.25,1020.9,1.8,2424698,25025.79,17-11-2021 14:00
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.6,134.3,1.71,10670769,14595.48,17-11-2021 14:00
SBIN,EQ,03-06-2021,Dividend - Rs 4 Per Share,493.85,505.4,491,501.4,495.1,1.27,16280280,81515.36,17-11-2021 14:00
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7645,7555.7,1.18,480144,36677.38,17-11-2021 14:00
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1193,1153,3.47,2195166,25972.77,17-11-2021 14:05
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8318.3,8050.35,3.33,1856086,152082.3,17-11-2021 14:05
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.2,519.05,2.73,40499684,215251.77,17-11-2021 14:05
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,241.75,235.45,2.68,34417611,82936.12,17-11-2021 14:05
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3230.95,3151.7,2.51,1282854,41261.2,17-11-2021 14:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.9,187.6,2.29,9661655,18507.87,17-11-2021 14:05
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037.8,1020.9,1.66,2457751,25368.91,17-11-2021 14:05
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.5,134.3,1.64,10769648,14729.65,17-11-2021 14:05
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1620,1595,1618.5,1599.9,1.16,1356927,21805.82,17-11-2021 14:05
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7642.55,7555.7,1.15,482164,36831.74,17-11-2021 14:05
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1193,1153,3.47,2195166,25972.77,17-11-2021 14:05
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8318.3,8050.35,3.33,1856086,152082.3,17-11-2021 14:05
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.2,519.05,2.73,40499684,215251.77,17-11-2021 14:05
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,241.75,235.45,2.68,34417611,82936.12,17-11-2021 14:05
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3230.95,3151.7,2.51,1282854,41261.2,17-11-2021 14:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.9,187.6,2.29,9661655,18507.87,17-11-2021 14:05
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037.8,1020.9,1.66,2457751,25368.91,17-11-2021 14:05
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.5,134.3,1.64,10769648,14729.65,17-11-2021 14:05
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1620,1595,1618.5,1599.9,1.16,1356927,21805.82,17-11-2021 14:05
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7642.55,7555.7,1.15,482164,36831.74,17-11-2021 14:05
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1191.75,1153,3.36,2213551,26191.84,17-11-2021 14:10
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8260.75,8050.35,2.61,1917496,157167.94,17-11-2021 14:10
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,241.55,235.45,2.59,34999089,84344.3,17-11-2021 14:10
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.3,519.05,2.55,40694805,216288.82,17-11-2021 14:10
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3229.6,3151.7,2.47,1298356,41761.75,17-11-2021 14:10
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.75,187.6,2.21,9732677,18643.92,17-11-2021 14:10
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.5,134.3,1.64,10913232,14926.03,17-11-2021 14:10
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036.65,1020.9,1.54,2491333,25717.53,17-11-2021 14:10
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1620,1595,1617.65,1599.9,1.11,1398079,22471.6,17-11-2021 14:10
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7625.25,7555.7,0.92,487799,37261.79,17-11-2021 14:10
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1192.05,1153,3.39,2244282,26558.16,17-11-2021 14:15
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,243.1,235.45,3.25,36025267,86828.1,17-11-2021 14:15
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8279.4,8050.35,2.85,1955206,160289.94,17-11-2021 14:15
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3233.3,3151.7,2.59,1312434,42216.15,17-11-2021 14:15
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.5,519.05,2.59,40952172,217660.79,17-11-2021 14:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.9,187.6,2.29,9857542,18884.09,17-11-2021 14:15
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1038.15,1020.9,1.69,2518612,26000.39,17-11-2021 14:15
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.55,134.3,1.68,11089228,15165.63,17-11-2021 14:15
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1624.4,1595,1623.2,1599.9,1.46,1474571,23711.25,17-11-2021 14:15
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7632.1,7555.7,1.01,493785,37718.51,17-11-2021 14:15
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1192.05,1153,3.39,2244282,26558.16,17-11-2021 14:15
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,243.1,235.45,3.25,36025267,86828.1,17-11-2021 14:15
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8279.4,8050.35,2.85,1955206,160289.94,17-11-2021 14:15
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3233.3,3151.7,2.59,1312434,42216.15,17-11-2021 14:15
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.5,519.05,2.59,40952172,217660.79,17-11-2021 14:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.9,187.6,2.29,9857542,18884.09,17-11-2021 14:15
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1038.15,1020.9,1.69,2518612,26000.39,17-11-2021 14:15
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.55,134.3,1.68,11089228,15165.63,17-11-2021 14:15
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1624.4,1595,1623.2,1599.9,1.46,1474571,23711.25,17-11-2021 14:15
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7632.1,7555.7,1.01,493785,37718.51,17-11-2021 14:15
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,243.65,235.45,3.48,36827769,88780.7,17-11-2021 14:20
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1192.4,1153,3.42,2260376,26750.19,17-11-2021 14:20
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8298.25,8050.35,3.08,1970053,161520.11,17-11-2021 14:20
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.4,519.05,2.57,41033304,218092.01,17-11-2021 14:20
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3229.6,3151.7,2.47,1320090,42463.73,17-11-2021 14:20
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192,187.6,2.35,9912125,18988.66,17-11-2021 14:20
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037.5,1020.9,1.63,2529008,26108.47,17-11-2021 14:20
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.4,134.3,1.56,11381746,15565.68,17-11-2021 14:20
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1623.3,1599.9,1.46,1517205,24403.64,17-11-2021 14:20
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7637.35,7555.7,1.08,496254,37907.01,17-11-2021 14:20
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1191.7,1153,3.36,2289369,27095.6,17-11-2021 14:25
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8315.95,8050.35,3.3,2005409,164459.18,17-11-2021 14:25
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,242.45,235.45,2.97,38335311,92437.94,17-11-2021 14:25
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.35,519.05,2.56,41479124,220465.69,17-11-2021 14:25
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3228,3151.7,2.42,1328573,42737.54,17-11-2021 14:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,192.05,187.6,2.37,10001229,19159.35,17-11-2021 14:25
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037.95,1020.9,1.67,2543541,26259.01,17-11-2021 14:25
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.45,134.3,1.6,11618143,15887.81,17-11-2021 14:25
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1623.2,1599.9,1.46,1562464,25138.17,17-11-2021 14:25
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7638.75,7555.7,1.1,499138,38127.26,17-11-2021 14:25
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8319,8050.35,3.34,2016130,165350.89,17-11-2021 14:30
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1189.75,1153,3.19,2314751,27397.62,17-11-2021 14:30
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,242,235.45,2.78,38704765,93328.8,17-11-2021 14:30
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.8,519.05,2.65,41641753,221330.08,17-11-2021 14:30
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3229.35,3151.7,2.46,1332682,42870.25,17-11-2021 14:30
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.35,187.6,2,10152658,19449.45,17-11-2021 14:30
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1039.3,1020.9,1.8,2557335,26402.44,17-11-2021 14:30
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.35,134.3,1.53,11721258,16028.82,17-11-2021 14:30
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1623.5,1599.9,1.48,1583774,25484.03,17-11-2021 14:30
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7641.65,7555.7,1.14,502188,38360.23,17-11-2021 14:30
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1195,1150,1191.85,1153,3.37,2335459,27644.13,17-11-2021 14:35
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8300.2,8050.35,3.1,2045884,167822.84,17-11-2021 14:35
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.05,519.05,2.5,41954652,222997.37,17-11-2021 14:35
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,241,235.45,2.36,39914020,96248.67,17-11-2021 14:35
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3224,3151.7,2.29,1351100,43463.94,17-11-2021 14:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.3,187.6,1.97,11805601,22603,17-11-2021 14:35
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.5,134.3,1.64,11829176,16175.22,17-11-2021 14:35
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036.6,1020.9,1.54,2576428,26600.59,17-11-2021 14:35
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1623,1599.9,1.44,1615085,25992.37,17-11-2021 14:35
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7633.85,7555.7,1.03,505379,38603.88,17-11-2021 14:35
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1196.95,1150,1195.75,1153,3.71,2401821,28436.84,17-11-2021 14:40
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8302.75,8050.35,3.14,2055927,168657.15,17-11-2021 14:40
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.2,519.05,2.53,42437125,225566.05,17-11-2021 14:40
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,241.2,235.45,2.44,40495033,97649.72,17-11-2021 14:40
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3227,3151.7,2.39,1357659,43675.48,17-11-2021 14:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.05,187.6,1.84,11875508,22735.66,17-11-2021 14:40
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.45,134.3,1.6,11907522,16282.35,17-11-2021 14:40
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036.5,1020.9,1.53,2589807,26739.24,17-11-2021 14:40
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1620,1599.9,1.26,1649893,26556.35,17-11-2021 14:40
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7633.35,7555.7,1.03,508306,38827.31,17-11-2021 14:40
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1196.95,1150,1194.5,1153,3.6,2450770,29021.53,17-11-2021 14:45
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8300,8050.35,3.1,2085601,171119.39,17-11-2021 14:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,533.05,519.05,2.7,42687155,226899.3,17-11-2021 14:45
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3228.05,3151.7,2.42,1367537,43994.35,17-11-2021 14:45
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,240.9,235.45,2.31,40898971,98623.78,17-11-2021 14:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.25,187.6,1.95,11981577,22938.73,17-11-2021 14:45
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1037.5,1020.9,1.63,2608695,26935.04,17-11-2021 14:45
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.45,134.3,1.6,12079996,16518.19,17-11-2021 14:45
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1622.85,1599.9,1.43,1691329,27228.03,17-11-2021 14:45
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7638,7555.7,1.09,510950,39029.22,17-11-2021 14:45
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1196.95,1150,1194,1153,3.56,2470090,29252.29,17-11-2021 14:50
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8315.95,8050.35,3.3,2099084,172240.13,17-11-2021 14:50
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532.95,519.05,2.68,42822375,227618.05,17-11-2021 14:50
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3227.2,3151.7,2.4,1371867,44134.2,17-11-2021 14:50
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,240.9,235.45,2.31,41207275,99367.22,17-11-2021 14:50
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,190.85,187.6,1.73,12189831,23337.43,17-11-2021 14:50
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.5,134.3,1.64,12180486,16655.6,17-11-2021 14:50
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1036.05,1020.9,1.48,2623616,27089.88,17-11-2021 14:50
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1620,1599.9,1.26,1714069,27597.03,17-11-2021 14:50
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7635,7555.7,1.05,513398,39216.16,17-11-2021 14:50
SBILIFE,EQ,05-04-2021,Interim Dividend - Rs 2.5 Per Share,1150,1196.95,1150,1191.65,1153,3.35,2519106,29836.8,17-11-2021 14:55
MARUTI,EQ,05-08-2021,Dividend - Rs 45 Per Share,8035,8350,8015.05,8290.05,8050.35,2.98,2133469,175094.65,17-11-2021 14:55
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,520.25,536.7,520.25,532,519.05,2.49,43268713,229994.84,17-11-2021 14:55
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3170,3239.9,3165.05,3223.85,3151.7,2.29,1389030,44687.46,17-11-2021 14:55
ITC,EQ,10-06-2021,Dividend - Rs 5.75 Per Share,236,245.25,235.65,240.5,235.45,2.14,41731545,100627.27,17-11-2021 14:55
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,187,193.8,187,191.15,187.6,1.89,12383206,23706.41,17-11-2021 14:55
NTPC,EQ,20-09-2021,Annual General Meeting,134,138,134,136.4,134.3,1.56,12360376,16900.34,17-11-2021 14:55
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1017.9,1042,1014,1034.2,1020.9,1.3,2669487,27564.32,17-11-2021 14:55
TECHM,EQ,02-11-2021,Special Dividend - Rs 15 Per Share,1598.5,1625,1595,1617.05,1599.9,1.07,1748932,28161.83,17-11-2021 14:55
BAJFINANCE,EQ,08-07-2021,Annual General Meeting/Dividend - Rs 10 Per Share,7528,7692,7521.25,7632,7555.7,1.01,519171,39656.98,17-11-2021 14:55
